participant_id,age,gender,environment,religion,country,age_group
8b15a5a4-f77d-42e8-a54f-272e8aa62af3,18-25,Female,Urban,I do not identify with any religious group or faith,Portugal,18-25
3941fa78-210a-4f6b-a8b3-2863400e8dd8,26-35,Male,Urban,I do not identify with any religious group or faith,Israel,26-35
b94480f5-2692-4894-9326-a2a463f872ec,26-35,Female,Urban,Islam,Pakistan,26-35
4b78c10d-0375-468e-917d-b204a44a4de6,36-45,Female,Rural,I do not identify with any religious group or faith,Chile,36-45
c4ca2564-efe6-449d-8707-74016d4dbfc1,56-65,Male,Urban,I do not identify with any religious group or faith,United States,56-65
9955618e-629d-43dc-b2b4-597e3688709f,26-35,Male,Urban,Islam,Italy,26-35
058ef555-ab09-4a37-a1ac-875af52ac66f,26-35,Female,Urban,Islam,United States,26-35
fecd33a2-945d-4824-adf2-96867c2e3899,26-35,Male,Urban,Islam,Belgium,26-35
03619229-47fa-4019-be53-998343bde91f,18-25,Male,Urban,Islam,Germany,18-25
f2b56e26-8a67-4a39-8781-76bbfb84e4cb,18-25,Male,Urban,Islam,Indonesia,18-25
6b79f23e-246d-4c9e-9755-d072a87484be,26-35,Male,Rural,Christianity,Philippines,26-35
d5c55d4f-7877-48b0-9b2b-edfd8182cb2a,26-35,Female,Urban,Islam,Egypt,26-35
52b1d6ba-1b09-46bd-b653-6bbf2ccd4b48,18-25,Female,Urban,Islam,Saudi Arabia,18-25
2e8511b8-d514-4b04-a563-0fab20274b46,18-25,Male,Urban,Christianity,Brazil,18-25
bd10882d-d701-4e2d-8fd8-f4336a190dbc,18-25,Male,Urban,Christianity,Vietnam,18-25
3b87a2a3-3526-452b-82a4-2712da084f50,18-25,Female,Urban,Christianity,Kenya,18-25
afd34a32-5863-48b2-9190-1786abb0ad8c,26-35,Female,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
c00549a0-4dd7-47f2-b1f2-83f95e938c04,36-45,Male,Urban,I do not identify with any religious group or faith,China,36-45
e30a2b56-e323-40c0-b618-f4f5cd94f8cb,36-45,Male,Urban,Islam,Egypt,36-45
be11ba9b-ad83-4e1f-a256-b41b1200dc83,26-35,Female,Urban,Buddhism,Brazil,26-35
8a3199c7-3d44-4255-b96b-0666bf0f0f40,36-45,Male,Urban,Buddhism,Japan,36-45
50921594-039a-40b2-bf61-37326d859f1b,18-25,Female,Urban,Islam,Algeria,18-25
8de3b097-f870-4b2a-a024-1e5ea2a53af1,26-35,Female,Urban,Christianity,Kenya,26-35
78f89bc8-c0ff-46e9-90fa-c30e82186e32,26-35,Female,Urban,Christianity,South Africa,26-35
f43b26a9-d45e-41eb-8e4c-685648d5b82a,26-35,Female,Urban,Islam,Morocco,26-35
f522cd8f-c19a-49b6-82bb-f707a10ae9f3,26-35,Female,Rural,Christianity,South Africa,26-35
1053ceb1-c624-43f2-b1ca-b9a24a1ba0e4,26-35,Female,Rural,Christianity,Philippines,26-35
ba71e62d-5946-4829-9498-4c0548a15236,26-35,Male,Rural,Islam,United Kingdom,26-35
9ce8d664-7bc4-461d-990a-7f651cc43727,18-25,Male,Urban,Islam,Morocco,18-25
2e7949b9-4ff1-4a03-834f-90478c9ab32a,36-45,Male,Urban,Christianity,Brazil,36-45
34561e37-000d-49b9-a24e-5fd30e871c5d,18-25,Male,Urban,Islam,Morocco,18-25
ba71fc91-9321-40b5-abb1-d55fc1d39070,26-35,Male,Urban,I do not identify with any religious group or faith,United Kingdom,26-35
03264753-3ca5-40cd-8799-452b749a42cb,26-35,Female,Urban,Christianity,South Africa,26-35
2070eb8f-4d9c-49a5-983a-b3c3f9323ebb,36-45,Male,Urban,Christianity,Japan,36-45
8525e65e-33d2-472f-955c-8b421e4cc456,18-25,Female,Urban,Christianity,Kenya,18-25
2933a80e-d2b5-4d7e-8724-b4522b085d2c,36-45,Female,Urban,Christianity,Indonesia,36-45
36c86edf-1fe5-43b8-84a5-50354eef3fe0,36-45,Male,Urban,Christianity,United States,36-45
f5578c70-662a-4ea1-b0cd-a4f7b0069c90,18-25,Female,Urban,Islam,Algeria,18-25
dca43f28-9303-4c69-b235-0164da8b544f,36-45,Female,Urban,Christianity,Brazil,36-45
57554fbb-017a-461b-8bea-2e22f8831801,36-45,Female,Urban,Christianity,Kazakhstan,36-45
76430017-397f-4fa0-9d6f-8b876b8c790b,18-25,Male,Urban,Islam,Algeria,18-25
353b9587-2b3a-4871-a43d-a51568792dfc,26-35,Male,Urban,Christianity,Kenya,26-35
d994b501-c07f-41c8-b21c-99dc543d32b0,36-45,Male,Urban,Christianity,Italy,36-45
b850ac4d-3352-4b31-ae5c-38b7fe6e7bd0,18-25,Female,Urban,Islam,Tunisia,18-25
f26f5bbb-714d-42c4-944a-5e67253661f8,18-25,Female,Rural,I do not identify with any religious group or faith,Netherlands,18-25
7ada7e1d-1c28-481c-84c7-179788a5ac9f,56-65,Female,Urban,Hinduism,India,56-65
04b49d58-df19-4068-b56b-1ce0fde16cd8,26-35,Male,Urban,Islam,United States,26-35
e9ac27bd-4749-4fe2-acfb-48515d3eb259,36-45,Female,Urban,I do not identify with any religious group or faith,Ireland {Republic},36-45
d4ebd2f3-3f97-481e-9ec6-4305485339df,26-35,Female,Urban,I do not identify with any religious group or faith,Iceland,26-35
e9122330-8376-4272-bfc8-b2c83fa0af5d,18-25,Female,Urban,Islam,Morocco,18-25
79d97e1d-9d15-476e-80e5-cdc5d6f9165f,26-35,Female,Urban,Islam,Fiji,26-35
6ee2d63e-b8d4-4615-a143-37c45069e060,26-35,Female,Urban,Islam,Kazakhstan,26-35
c2cbdbfd-9e30-42d0-9fc2-a1c3309de344,18-25,Male,Urban,Islam,Indonesia,18-25
5921759b-6d93-4d2b-8712-b3c559d5263e,26-35,Female,Urban,Islam,Indonesia,26-35
56e706ec-cf34-4aad-9819-994f3c6dba5f,26-35,Female,Urban,Islam,Ghana,26-35
0352176d-5f46-4173-a073-b3b2f97a855e,18-25,Female,Urban,Christianity,Egypt,18-25
cfeb3689-010b-4715-ac10-849e711157cf,26-35,Female,Urban,Islam,Morocco,26-35
9d614107-0227-4cf0-9fb7-8ce1f44aa9ff,36-45,Female,Urban,Islam,Indonesia,36-45
146d612e-db58-4747-823c-f51a2bbae0a2,26-35,Male,Urban,Islam,Egypt,26-35
e57807cf-166a-4977-998c-d89eb6c254e7,26-35,Male,Urban,Islam,United Kingdom,26-35
60dd9ca2-a515-4547-8ce5-eedd70eea1b8,18-25,Female,Urban,Other religious group,Chile,18-25
589188d1-368c-4956-b5e7-3a286d796e46,26-35,Female,Urban,I do not identify with any religious group or faith,Brazil,26-35
4eb7a598-b1f4-434e-9879-266d11189e86,26-35,Female,Urban,Islam,Indonesia,26-35
8ed27974-ba7d-4d13-8406-077beb6f4b00,18-25,Male,Urban,I do not identify with any religious group or faith,Brazil,18-25
c5de2934-57af-468e-b022-87642a868257,26-35,Female,Rural,I do not identify with any religious group or faith,Netherlands,26-35
9e2f1a7b-8d5d-4a5c-9b46-a58985ff7e9a,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
e52660ed-e048-4544-a36f-4839e7311789,26-35,Male,Urban,Buddhism,China,26-35
9863cf07-b353-4d64-b64a-ecc23d5023e7,26-35,Female,Urban,Islam,Pakistan,26-35
d3aa1b2a-dc06-4540-a9d5-f8357e2ea7b8,26-35,Female,Urban,Islam,Indonesia,26-35
d87019c7-6507-47ff-b3a4-dea524e07e54,18-25,Male,Urban,Christianity,Kenya,18-25
59637916-3acb-436b-96d8-13a29914124e,36-45,Male,Urban,I do not identify with any religious group or faith,Canada,36-45
856f74f1-c342-4a94-87d6-a1591383dd24,18-25,Female,Urban,I do not identify with any religious group or faith,Vietnam,18-25
c6c8fe16-5bba-40c5-ac53-8410c2070695,46-55,Female,Urban,Judaism,Israel,46-55
1b409f3d-3d12-49b5-ae72-d9a625d08d25,26-35,Female,Urban,Christianity,Kenya,26-35
cd4319fd-d811-4cb5-af2c-5a3ffd4422ea,18-25,Female,Urban,Islam,Indonesia,18-25
a3987eea-8c4b-47ec-abdf-c2fbe678aa28,18-25,Female,Urban,Other religious group,Canada,18-25
c828957f-08bb-40f8-b020-6a1d29a123e4,36-45,Female,Rural,Christianity,India,36-45
837b7061-fb1c-4a6f-8ce8-f72bf9a09d87,36-45,Female,Urban,Other religious group,China,36-45
16f8a46e-4bed-4399-b129-b7b63a304540,26-35,Male,Urban,Islam,Morocco,26-35
3053f621-3e4a-4fb5-8fc9-78af545dc514,26-35,Male,Urban,I do not identify with any religious group or faith,Brazil,26-35
1b8c5eba-2960-4d9e-a0ef-c418048e7655,26-35,Male,Urban,I do not identify with any religious group or faith,Italy,26-35
1f3cc359-b80b-422b-a336-06b1e2e5cb8a,18-25,Female,Urban,Christianity,Indonesia,18-25
822529e2-2c9e-45f1-8578-1c481c8b25ff,26-35,Male,Urban,I do not identify with any religious group or faith,Vietnam,26-35
c43d419c-64ce-45b2-9b38-8a11984d6212,46-55,Male,Urban,I do not identify with any religious group or faith,India,46-55
5c12cac0-cc4f-4483-addf-0364503f5f33,26-35,Female,Urban,Christianity,South Africa,26-35
403bc118-e6d8-4205-acae-9f06cc51d7da,26-35,Male,Urban,Christianity,Kenya,26-35
efe97b09-f3bf-44c4-9dbb-43c04462a1f6,36-45,Male,Urban,Christianity,Indonesia,36-45
9a4f0bab-c1e5-4b6f-a744-75400049f0f0,18-25,Female,Urban,Christianity,Philippines,18-25
05a71dd9-8e78-49cf-ad77-4a2db82ab4bc,26-35,Female,Urban,Islam,Australia,26-35
b6c17598-f196-4e43-88aa-1b8b2576d20c,18-25,Female,Urban,Islam,Japan,18-25
e078950a-371b-48f8-b85f-b29d85abe375,26-35,Female,Urban,Christianity,South Africa,26-35
b3a2883d-d86d-405e-bb56-94b8ad2c8d97,26-35,Female,Urban,I do not identify with any religious group or faith,Korea South,26-35
e5ee4933-bdbe-4960-a5f9-5ab72793407d,26-35,Female,Urban,I do not identify with any religious group or faith,China,26-35
b5c40a9c-061c-4fe5-ac84-db03821d48fe,18-25,Male,Urban,I do not identify with any religious group or faith,China,18-25
1577be0e-9df9-4d66-8104-99caaab65534,18-25,Male,Urban,Islam,Indonesia,18-25
83a8c79c-3a7a-48f7-8c35-4f399a15a6a1,46-55,Male,Rural,Islam,Indonesia,46-55
be5ab625-cca1-4a48-a660-2544473ebb25,36-45,Female,Urban,Islam,Indonesia,36-45
1ab6487d-deb5-456c-bde5-5f9b668f39e3,18-25,Female,Urban,Islam,Morocco,18-25
ed7ebd0a-e9ee-4973-abcd-9234930ad4d7,18-25,Male,Urban,I do not identify with any religious group or faith,China,18-25
c8f42e91-e845-4cdf-9696-72ea202fcdb8,36-45,Female,Urban,Hinduism,India,36-45
ea390b63-893a-459f-9913-8eb734a80f94,18-25,Female,Urban,Islam,Morocco,18-25
08852750-1c22-4b62-a824-8c9efa8e7491,26-35,Male,Urban,Christianity,Philippines,26-35
50f1e2cf-d021-45b3-b9e9-cb893523b55f,46-55,Male,Urban,Hinduism,India,46-55
097a8ade-a48a-4912-8d18-39f98179b606,26-35,Female,Urban,Christianity,Philippines,26-35
eb6eae68-e54d-4fb2-8f5d-c90fcea94b04,36-45,Male,Urban,Islam,Indonesia,36-45
9422df0f-8484-473f-b526-bf67628b2182,36-45,Female,Urban,Islam,United States,36-45
7d52f6b0-9fc6-47dd-99eb-1aad0738483c,26-35,Male,Urban,Christianity,Philippines,26-35
d2961774-de8c-40fc-a603-7944ce34ed6f,18-25,Female,Urban,I do not identify with any religious group or faith,Kazakhstan,18-25
422dc577-a100-40a2-9b44-0c80e74ca259,18-25,Male,Urban,Hinduism,India,18-25
a6eda887-3642-4127-b63c-4fde33a91c65,18-25,Female,Urban,Islam,Saudi Arabia,18-25
756637a4-8f6f-4999-8342-219e24add844,26-35,Male,Urban,I do not identify with any religious group or faith,Canada,26-35
6077c8b3-400a-4c68-9a1c-46a53396c5e2,46-55,Male,Rural,Christianity,India,46-55
47f0e94c-9371-4883-88a5-0199ed9960c9,18-25,Female,Urban,Islam,Bangladesh,18-25
63107dff-06a2-4f1f-8174-d3e4122ac935,26-35,Male,Urban,Hinduism,India,26-35
a2b72634-8a24-464b-ac90-baddf35e70b9,26-35,Male,Urban,Christianity,Kenya,26-35
226c841c-a819-4fba-a1f4-1ca7b9e6be3e,18-25,Male,Urban,Islam,Egypt,18-25
82758e2c-a5aa-457e-8dd5-e61f3cd5fad0,18-25,Male,Urban,Hinduism,India,18-25
15bc2afe-bb24-419a-b340-7cf9fec5aa35,18-25,Male,Urban,Christianity,Kenya,18-25
6e8e0217-aa9c-4c2a-9134-865f34abaf7b,46-55,Female,Urban,Christianity,India,46-55
74d7d86a-72b4-4299-8984-4b26d5f56ff8,18-25,Female,Urban,Christianity,India,18-25
0cc29d28-92f5-431a-8e22-907d26c9ae17,36-45,Male,Urban,Christianity,Indonesia,36-45
d293230b-6015-4463-8748-c12039f6e666,26-35,Female,Urban,Islam,Indonesia,26-35
27a8ec13-8edc-4ed8-8fde-f80560f67dca,18-25,Male,Urban,Islam,India,18-25
7b9c4062-3258-49ef-8d30-86fb39e39843,18-25,Male,Urban,Islam,Indonesia,18-25
77854f62-873d-451c-bca5-26ad853f917a,18-25,Male,Rural,Hinduism,India,18-25
d9b3a4ab-7153-49e6-9de8-a20765f8d0fd,18-25,Male,Urban,Islam,Bangladesh,18-25
9fa66335-44d5-4c7f-af6c-a760a8a8460b,18-25,Male,Urban,Islam,India,18-25
06177fbc-8613-4724-901f-cc04a3d5bee1,36-45,Male,Urban,I do not identify with any religious group or faith,New Zealand,36-45
eafa0174-0c54-4715-901f-e2e93bb0da1c,26-35,Female,Urban,Islam,Indonesia,26-35
f1641099-2db8-4509-9dbd-8497d20fd9cf,18-25,Male,Urban,Christianity,Kenya,18-25
af422755-712e-47bf-b453-71633c664afb,18-25,Female,Urban,I do not identify with any religious group or faith,Australia,18-25
e0cc8bad-d182-4ed3-9af8-575c523c245f,26-35,Female,Urban,Islam,Indonesia,26-35
e160656f-89c5-4c4c-8d88-dd711c79e3a1,18-25,Female,Urban,Christianity,Japan,18-25
20c24b46-71b4-4844-b81d-2711a44c6335,26-35,Male,Urban,I do not identify with any religious group or faith,Germany,26-35
0e0b1ae8-3d68-4993-9a8e-752ad61e07b1,26-35,Female,Urban,Christianity,Korea South,26-35
86f3029b-59fb-45e2-bf27-83bf7c11b36f,26-35,Male,Urban,Islam,Pakistan,26-35
3fd064e2-867d-4e72-b9b0-38b9b0c91b8b,26-35,Female,Urban,Hinduism,India,26-35
8e94aca5-c6cf-422d-860c-f278475ecb22,18-25,Female,Urban,I do not identify with any religious group or faith,Brazil,18-25
997858d5-6fa2-4662-a5ff-c03932da23b2,26-35,Female,Urban,Hinduism,India,26-35
52481a77-bdc3-4bb4-b92e-8ec237b5396a,18-25,Male,Urban,Christianity,Philippines,18-25
24a9d1a9-868b-4200-a4bc-499566790281,18-25,Male,Urban,Christianity,Kenya,18-25
5d5ebb4e-6906-424b-8e15-c02297c4a0cb,26-35,Male,Urban,Christianity,Philippines,26-35
39483f47-f120-4a1f-baa1-84ed099b399e,26-35,Female,Urban,Christianity,Kenya,26-35
95aae0db-bcbd-46d9-9a3a-eb00adfea719,26-35,Female,Urban,Islam,Canada,26-35
fafda8ca-4f52-4e21-a098-2f136c6890c5,36-45,Male,Urban,Hinduism,India,36-45
44dce05a-51a8-40d8-92ae-daf368c9816f,26-35,Male,Urban,Islam,Indonesia,26-35
bbc81597-8fd0-4b3a-9b95-980ef1e3e859,26-35,Male,Urban,Islam,Egypt,26-35
d59983c1-7bba-4173-af0c-f301363b3198,46-55,Female,Urban,I do not identify with any religious group or faith,Canada,46-55
890630db-7d65-486f-94b1-e751650fcc58,36-45,Female,Urban,I do not identify with any religious group or faith,Kenya,36-45
2f2e38cd-83b9-4762-8cdb-670ffda681da,18-25,Male,Urban,Christianity,Philippines,18-25
ef73e8f8-a14d-48a2-9da6-cae241b8f80a,18-25,Male,Urban,Christianity,Philippines,18-25
8205c86c-fd42-4de6-8c87-fd70d7946fbe,26-35,Female,Urban,I do not identify with any religious group or faith,Canada,26-35
b0d6a6e5-97d6-439d-bc95-3f2fba1abfc9,18-25,Female,Rural,,India,18-25
1f6917b7-5436-4d1c-bb91-5a92c8669e3f,26-35,Male,Rural,I do not identify with any religious group or faith,United States,26-35
14c8511d-3ee7-44ea-a92a-e9e0d7014e15,18-25,Male,Urban,Islam,India,18-25
8218acd7-7b2c-4314-a283-f2bc5bd21ce9,26-35,Male,Urban,I do not identify with any religious group or faith,China,26-35
c7d6fcb4-9662-4581-8ec7-3be87f92e5a4,26-35,Male,Urban,Christianity,Kenya,26-35
559db21d-d243-4f51-b62b-8be8932cf88e,18-25,Male,Urban,I do not identify with any religious group or faith,India,18-25
7fd151f3-0d02-4354-9641-848658def8c4,18-25,Male,Urban,Christianity,Philippines,18-25
b9b3d0ed-f775-485d-ae94-4e2a38aa0647,18-25,Female,Urban,I do not identify with any religious group or faith,Brazil,18-25
84a176ae-1fdd-4ac9-b410-d1a4a2147a0e,18-25,Female,Urban,Islam,Saudi Arabia,18-25
b11be271-6dfa-4a67-93ce-b9a6b92a51aa,18-25,Female,Urban,Hinduism,India,18-25
d7454129-6df1-497a-b0f7-938471ca6a68,18-25,Female,Urban,Christianity,Philippines,18-25
3133e179-ec8c-4d6a-85fa-33df86063f79,36-45,Male,Urban,I do not identify with any religious group or faith,Italy,36-45
7efdc896-c13b-4e98-b5dd-5ade855e0563,26-35,Male,Rural,Islam,Pakistan,26-35
ad7a12c7-66c5-4d0f-89d0-d59da670df4d,36-45,Male,Urban,Islam,Indonesia,36-45
db619bbc-f9b0-42a2-a9a2-3831fd422510,18-25,Male,Urban,Islam,Egypt,18-25
a81318ca-0f7d-4efe-8434-81a78c4ae606,18-25,Male,Urban,I do not identify with any religious group or faith,Japan,18-25
bdad60cd-cb4d-45d4-acb8-c80b8ca5890e,26-35,Female,Urban,Christianity,Singapore,26-35
a9c11eda-8c26-4c4c-b30b-9877b1bd811c,36-45,Female,Urban,Christianity,Brazil,36-45
73f8474a-e468-4656-aaa5-5e13033b4182,26-35,Female,Urban,I do not identify with any religious group or faith,Japan,26-35
50ea7d4e-0b99-4505-9cfa-58f4b1ef4d24,26-35,Male,Urban,Hinduism,India,26-35
ec389e85-c064-4609-9b49-40c035eef749,36-45,Female,Urban,Christianity,Malaysia,36-45
f6c08563-2c23-4f4a-9af9-fb0c2aa11186,26-35,Male,Urban,Islam,Indonesia,26-35
9f68d20c-93b8-4eff-8942-0fcffe179205,18-25,Male,Urban,Islam,Bangladesh,18-25
f1a29f71-2553-4249-ac48-f04fe60d8241,26-35,Male,Urban,I do not identify with any religious group or faith,Israel,26-35
ae1d7455-3d97-45f8-94b1-399a8daacce4,26-35,Female,Urban,Christianity,Kenya,26-35
cd62c4fc-04c8-4f6e-a2b8-04d1dd7caf39,18-25,Male,Urban,I do not identify with any religious group or faith,China,18-25
d5d98575-df73-4c49-ae7a-9e7265d69206,36-45,Female,Urban,,India,36-45
6109bc16-8f62-4f0f-ba62-b451b1a25af3,46-55,Male,Urban,Christianity,United States,46-55
f0d48a42-4058-4b2e-b90e-70dc562f0357,18-25,Male,Urban,Hinduism,India,18-25
9f021788-a1ad-49b3-8ff4-61a2f3c1ecd3,26-35,Male,Urban,Islam,United States,26-35
935e890e-2619-4531-bf91-14a6e64680c8,26-35,Female,Urban,I do not identify with any religious group or faith,China,26-35
9954b6bb-2598-4bdb-81db-251cfde194a7,36-45,Female,Urban,Hinduism,India,36-45
94995cd6-fb4f-46f9-8181-e14a0008a071,18-25,Male,Urban,Christianity,Philippines,18-25
1c76a043-64cd-4a90-8ae2-779b9d55abf6,36-45,Male,Urban,Christianity,Kenya,36-45
e76ee53d-194c-4136-8d04-23f7c6a1c3eb,36-45,Male,Urban,I do not identify with any religious group or faith,Ireland {Republic},36-45
662b7d4d-58a4-430b-8346-0ac51bcb9f65,18-25,Male,Urban,Buddhism,Indonesia,18-25
b4a65ff7-ad00-4db8-ab76-c0ca08688787,18-25,Female,Urban,Hinduism,India,18-25
798d5765-2886-4a85-a129-b9a60c247ac9,18-25,Male,Urban,Hinduism,India,18-25
3ae0ac20-a749-42a3-b6aa-0369e39dcd14,46-55,Male,Urban,Islam,Indonesia,46-55
c5644465-e0a6-41e1-b45d-06be7a9b880a,18-25,Female,Urban,Islam,Malaysia,18-25
59ac92f1-9677-447e-823a-ba06a01e59ac,18-25,Male,Urban,Islam,India,18-25
eae4f863-3870-40e2-9566-9a826a5fe1b6,36-45,Male,Urban,Islam,Malaysia,36-45
324cbed8-ecbc-4a33-ad86-9ef29d50aec3,56-65,Male,Urban,Christianity,Japan,56-65
96b9d6f3-7995-4efa-bac7-78af6af321f2,46-55,Female,Urban,Hinduism,India,46-55
71337e98-4895-4b02-9f01-1f71080156be,18-25,Female,Urban,Hinduism,India,18-25
fa3960ac-537a-493a-a090-b198aac758fa,46-55,Female,Urban,Islam,Pakistan,46-55
5d3dad6c-1cbb-48b3-b682-46c133592464,26-35,Female,Urban,I do not identify with any religious group or faith,Canada,26-35
3a23267f-e693-46b0-aa64-fb26471a07fb,26-35,Female,Urban,Islam,Indonesia,26-35
b1adb897-5b75-4a36-82ee-4b04c77b9c6a,36-45,Female,Urban,Hinduism,India,36-45
21fa17ca-f02a-4db1-8952-2479bf702ce3,46-55,Male,Urban,Christianity,Singapore,46-55
f8f8df6f-e4fb-46b4-b51f-cf9ac80e642c,36-45,Female,Urban,Islam,United States,36-45
f4727de1-4b3e-414b-bb61-422a25e684f9,18-25,Male,Urban,Islam,Indonesia,18-25
c788621b-5a64-4b6b-8644-2fdab8e34616,26-35,Male,Urban,Hinduism,India,26-35
6f5e9c67-dbc3-47b8-84d4-a0b2c2ea7995,26-35,Female,Urban,Hinduism,India,26-35
911f2504-cc91-496c-a05f-f36ef521229d,18-25,Female,Urban,Hinduism,India,18-25
37605b34-48e4-46b8-bb2f-732498eb05ec,18-25,Male,Urban,I do not identify with any religious group or faith,United Kingdom,18-25
ae982f61-c8bb-4f1e-aab4-615b082fdfc3,18-25,Male,Urban,Hinduism,India,18-25
443092f9-14f0-435e-83dc-b68ffc602179,26-35,Male,Urban,I do not identify with any religious group or faith,Sweden,26-35
59f24d06-5182-4a29-a51e-219199119066,26-35,Female,Urban,I do not identify with any religious group or faith,United States,26-35
937686d1-8767-47c2-b577-3718f305196f,18-25,Female,Urban,Hinduism,India,18-25
6df27c2f-b3d5-4da0-b9b2-5abaa8796d35,18-25,Female,Rural,Christianity,Philippines,18-25
7efdf2c1-1d05-4fc7-9812-73162c150b06,18-25,Female,Urban,I do not identify with any religious group or faith,Kazakhstan,18-25
1e0a83b6-afa6-49a9-a53c-2350d34f3f6c,26-35,Male,Urban,Christianity,Vietnam,26-35
16490dee-b538-43ad-8808-8b04fbfd1e5e,18-25,Female,Urban,Hinduism,India,18-25
a10c43ae-beef-41b6-936d-2f57acdd7415,18-25,Female,Rural,Hinduism,India,18-25
2fa7f849-88a5-4878-aec7-11c4a9e97365,18-25,Male,Urban,I do not identify with any religious group or faith,Vietnam,18-25
25b23daa-d526-4737-9c98-209cda4f123f,36-45,Male,Rural,I do not identify with any religious group or faith,Colombia,36-45
2c6e9b8f-3348-4783-a289-25a48a6d9b36,18-25,Female,Urban,Other religious group,India,18-25
c2ab8a94-646a-49b2-a8d6-fcaa1992b874,26-35,Male,Urban,Buddhism,Singapore,26-35
39257bd4-19c6-4a0d-a6b7-c844ac650fe5,46-55,Male,Urban,Christianity,Philippines,46-55
0fdd6f85-fabc-4eb0-96e2-8764e49e99e9,26-35,Male,Urban,Hinduism,India,26-35
f19a345c-e804-447d-b449-46af2d280425,26-35,Female,Rural,Islam,Indonesia,26-35
280b8b9a-7a5f-46f8-860e-19ea2080f3c7,26-35,Male,Urban,Islam,India,26-35
658c78ac-94ef-4aa3-a79d-7c11ecf7aecc,26-35,Female,Urban,Buddhism,India,26-35
496f585a-74e2-4393-a82f-1b2e5d21373e,26-35,Female,Urban,Christianity,Kenya,26-35
490f3241-0b18-47c6-8cec-78ad9db52ace,46-55,Male,Urban,I do not identify with any religious group or faith,United Kingdom,46-55
3ce34eed-e041-4f27-b678-438511db5d43,26-35,Male,Urban,I do not identify with any religious group or faith,Korea South,26-35
a3a93705-03a1-4e4a-a37b-9ddadaeed312,36-45,Female,Urban,I do not identify with any religious group or faith,Brazil,36-45
33eaeef3-4368-45a5-9878-69e6b702bf6c,18-25,Female,Urban,Islam,Australia,18-25
e7533f65-992f-4519-97a8-a74a0e39dd2d,18-25,Female,Urban,Christianity,Kenya,18-25
b5ec7f08-a4b0-471b-8310-acf9033ecf5e,46-55,Female,Urban,I do not identify with any religious group or faith,Japan,46-55
44715588-69e3-465a-b1d9-af60e7b20441,46-55,Female,Urban,Christianity,Korea South,46-55
19f8e7cb-df1b-4c24-b850-7d907dae2b3a,18-25,Female,Urban,Hinduism,India,18-25
80a436ad-33f7-4472-ac39-36691e02068f,26-35,Female,Urban,I do not identify with any religious group or faith,Canada,26-35
f1226298-56b9-4d63-9ab2-8254bc909880,26-35,Male,Urban,Islam,Indonesia,26-35
9aa1f17d-05a5-4556-b2ad-f556f8fffa6f,18-25,Male,Rural,Hinduism,India,18-25
838cfedb-05d0-49f8-a1db-06831db061dc,18-25,Female,Urban,Hinduism,India,18-25
e86fab18-721d-4b6d-86d6-c7cf1f524d30,18-25,Female,Urban,Christianity,Kenya,18-25
5c133a5e-58f2-4765-ad31-27103bff4249,18-25,Male,Urban,I do not identify with any religious group or faith,China,18-25
b099faf9-dec9-4582-afb5-51b55bc232ad,18-25,Male,Urban,Christianity,Indonesia,18-25
39407023-1722-40aa-8432-e34596bcdc7f,18-25,Female,Urban,Hinduism,India,18-25
ceeb9e0b-af01-4118-9148-7ccab68b08f0,26-35,Male,Urban,Hinduism,India,26-35
fa5b87e2-76f8-4182-9abb-9c9752e193f4,18-25,Male,Urban,Christianity,Kenya,18-25
6d7f0e35-72ff-4b69-be01-ceadf16a718d,36-45,Female,Urban,Christianity,Mexico,36-45
9881567b-9367-47f2-a5a7-9bc9ea476625,46-55,Female,Urban,Hinduism,India,46-55
ed6c922b-85be-49d4-9b60-4b0f4fe64214,18-25,Female,Urban,Hinduism,India,18-25
f370762e-7dcf-4698-92fd-4264fba362f8,36-45,Male,Urban,Islam,Malaysia,36-45
1946b16d-2a6d-4e5a-b430-221c1d94a840,26-35,Female,Urban,,India,26-35
b7b8caac-1f19-4c5b-8a9e-ef8b0befd875,18-25,Male,Urban,Christianity,India,18-25
de18110a-342a-476b-ad8e-8a9b22189c22,18-25,Male,Urban,Hinduism,India,18-25
5878c986-2f10-48ef-a47c-4993c76791aa,18-25,Male,Urban,Islam,Algeria,18-25
2fad1377-6af7-4d0a-8236-3f4a3114e2f3,18-25,Male,Urban,Islam,Italy,18-25
b3b0b4e3-132f-4626-97e9-40fe2080b3de,46-55,Female,Urban,Islam,Indonesia,46-55
92a4eabe-1fb1-4cf0-8e00-fc527f9bf6c1,26-35,Male,Urban,Christianity,Kenya,26-35
091a3d65-0292-4484-8004-a253ce0d4e49,18-25,Male,Urban,Islam,Egypt,18-25
84f90337-6c26-4638-8fc0-66b784255264,46-55,Female,Urban,,India,46-55
b5a3d13e-84a8-47a4-9206-7d7515be1e36,18-25,Female,Urban,I do not identify with any religious group or faith,Canada,18-25
4206bca9-7626-4afe-a799-f35a5f5f7149,18-25,Male,Urban,Christianity,India,18-25
5883e748-8b2a-45a0-a263-c6060d35784b,36-45,Female,Urban,Buddhism,China,36-45
6eba4818-ad53-462f-9f77-afa652e19c25,36-45,Female,Rural,Christianity,Philippines,36-45
