country,gender,age_group,religion,environment
Ecuador,Female,36-45,I do not identify with any religious group or faith,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Female,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,46-55,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,65+,Christianity,Urban
Ecuador,Female,46-55,Christianity,Rural
Ecuador,Female,36-45,Christianity,Rural
Ecuador,Female,26-35,Christianity,Rural
Ecuador,Male,26-35,I do not identify with any religious group or faith,Rural
Ecuador,Male,18-25,Christianity,Rural
Ecuador,Male,18-25,I do not identify with any religious group or faith,Rural
Ecuador,Male,65+,I do not identify with any religious group or faith,Rural
Ecuador,Male,26-35,I do not identify with any religious group or faith,Rural
Ecuador,Female,65+,Christianity,Urban
Ecuador,Male,46-55,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Male,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,36-45,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,65+,Christianity,Urban
Ecuador,Male,18-25,,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,36-45,,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,46-55,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,56-65,I do not identify with any religious group or faith,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Male,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,65+,Christianity,Urban
Ecuador,Male,65+,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,46-55,Christianity,Urban
Ecuador,Female,65+,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,65+,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Female,46-55,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,46-55,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Male,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,46-55,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,36-45,I do not identify with any religious group or faith,Urban
Ecuador,Female,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Male,46-55,Christianity,Urban
Ecuador,Female,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Female,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Male,65+,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Female,65+,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,46-55,Christianity,Rural
Ecuador,Female,26-35,I do not identify with any religious group or faith,Rural
Ecuador,Male,36-45,Christianity,Rural
Ecuador,Male,18-25,I do not identify with any religious group or faith,Rural
Ecuador,Female,18-25,I do not identify with any religious group or faith,Rural
Ecuador,Female,26-35,Christianity,Rural
Ecuador,Male,65+,Christianity,Rural
Ecuador,Male,46-55,Christianity,Rural
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,46-55,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Female,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Male,18-25,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Male,26-35,Christianity,Rural
Ecuador,Male,18-25,Christianity,Rural
Ecuador,Female,26-35,I do not identify with any religious group or faith,Rural
Ecuador,Female,26-35,Christianity,Rural
Ecuador,Female,18-25,Christianity,Rural
Ecuador,Male,36-45,Christianity,Rural
Ecuador,Male,65+,Christianity,Rural
Ecuador,Female,36-45,Christianity,Rural
Ecuador,Female,36-45,Christianity,Rural
Ecuador,Male,18-25,Christianity,Rural
Ecuador,Female,26-35,I do not identify with any religious group or faith,Rural
Ecuador,Male,36-45,Christianity,Rural
Ecuador,Female,26-35,Christianity,Rural
Ecuador,Female,36-45,Christianity,Rural
Ecuador,Male,56-65,Christianity,Rural
Ecuador,Male,18-25,Christianity,Rural
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,26-35,I do not identify with any religious group or faith,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,46-55,Christianity,Urban
Ecuador,Male,18-25,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Female,26-35,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Female,56-65,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Male,36-45,Christianity,Urban
Ecuador,Female,36-45,Christianity,Urban
Ecuador,Female,18-25,Christianity,Urban
Ecuador,Male,56-65,Christianity,Urban
Ecuador,Male,26-35,Christianity,Urban
Ecuador,Female,18-25,Christianity,Rural
Ecuador,Male,26-35,Christianity,Rural
Ecuador,Male,26-35,Christianity,Rural
Ecuador,Female,36-45,Christianity,Rural
Ecuador,Female,56-65,Christianity,Rural
Ecuador,Male,56-65,Christianity,Rural
Ecuador,Male,36-45,Christianity,Rural
Ecuador,Female,18-25,Christianity,Rural
El Salvador,Male,56-65,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,36-45,Other religious group,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,56-65,Other religious group,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,18-25,,Urban
El Salvador,Male,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,65+,,Urban
El Salvador,Male,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,56-65,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,56-65,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,65+,,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,36-45,,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,56-65,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,56-65,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,65+,I do not identify with any religious group or faith,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,65+,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,46-55,I do not identify with any religious group or faith,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,36-45,I do not identify with any religious group or faith,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,18-25,I do not identify with any religious group or faith,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Male,46-55,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,26-35,I do not identify with any religious group or faith,Urban
El Salvador,Female,26-35,Christianity,Urban
El Salvador,Male,36-45,Christianity,Urban
El Salvador,Male,18-25,Christianity,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Female,36-45,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Male,56-65,Christianity,Urban
El Salvador,Female,65+,Christianity,Urban
El Salvador,Male,65+,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,18-25,Christianity,Urban
El Salvador,Female,46-55,Christianity,Urban
El Salvador,Female,56-65,Christianity,Urban
El Salvador,Female,26-35,,Urban
El Salvador,Male,26-35,Christianity,Urban
El Salvador,Male,18-25,I do not identify with any religious group or faith,Urban
